ID,Name
7bce9f0f-40b7-406a-a9db-d10485f88768,Blacklisted_IBANS
91f90444-0c46-4487-8a49-2dd16491a1d7,Blacklisted_Mobile_Numbers
87cbbe9a-f251-4fa9-b278-7d8de0184d6f,Public_Holiday
bc312a86-f023-420b-8cca-387ced43036a,Restricted_Nationalities
6638c862-62c0-11ee-8c99-0242ac120002,SDADisabledRules
